YEAR,MO,DY,HR,TEMPERATURE
2020,6,9,0,19.23
2020,6,9,1,18.14
2020,6,9,2,17.15
2020,6,9,3,16.8
2020,6,9,4,16.56
2020,6,9,5,17.37
2020,6,9,6,18.38
2020,6,9,7,20.68
2020,6,9,8,23.8
2020,6,9,9,26.68
2020,6,9,10,28.19
2020,6,9,11,28.99
2020,6,9,12,29.62
2020,6,9,13,30.01
2020,6,9,14,30.45
2020,6,9,15,30.44
2020,6,9,16,30.05
2020,6,9,17,29.2
2020,6,9,18,27.85
2020,6,9,19,25.76
2020,6,9,20,25.27
2020,6,9,21,24.81
2020,6,9,22,24.08
2020,6,9,23,23.39
2020,6,10,0,22.51
2020,6,10,1,21.43
2020,6,10,2,20.7
2020,6,10,3,19.73
2020,6,10,4,19.08
2020,6,10,5,19.97
2020,6,10,6,21.13
2020,6,10,7,24.17
2020,6,10,8,26.85
2020,6,10,9,28.23
2020,6,10,10,29.25
2020,6,10,11,30.22
2020,6,10,12,30.99
2020,6,10,13,31.31
2020,6,10,14,31.4
2020,6,10,15,31.14
2020,6,10,16,30.53
2020,6,10,17,29.53
2020,6,10,18,28.06
2020,6,10,19,25.01
2020,6,10,20,22.94
2020,6,10,21,21.94
2020,6,10,22,21.26
2020,6,10,23,20.55
2020,6,11,0,19.83
2020,6,11,1,19.26
2020,6,11,2,18.56
2020,6,11,3,17.54
2020,6,11,4,17.09
2020,6,11,5,17.8
2020,6,11,6,19.33
2020,6,11,7,21.61
2020,6,11,8,24.08
2020,6,11,9,26.78
2020,6,11,10,28.55
2020,6,11,11,29.62
2020,6,11,12,30.04
2020,6,11,13,29.98
2020,6,11,14,29.65
2020,6,11,15,29.5
2020,6,11,16,29.32
2020,6,11,17,28.65
2020,6,11,18,26.73
2020,6,11,19,24.57
2020,6,11,20,22.87
2020,6,11,21,21.71
2020,6,11,22,20.87
2020,6,11,23,20.09
2020,6,12,0,19.26
2020,6,12,1,18.72
2020,6,12,2,18.51
2020,6,12,3,18.35
2020,6,12,4,17.99
2020,6,12,5,18.51
2020,6,12,6,19.56
2020,6,12,7,21.86
2020,6,12,8,24.42
2020,6,12,9,26.25
2020,6,12,10,27.55
2020,6,12,11,28.4
2020,6,12,12,29.01
2020,6,12,13,29.33
2020,6,12,14,29.23
2020,6,12,15,28.51
2020,6,12,16,27.12
2020,6,12,17,24.49
2020,6,12,18,21.98
2020,6,12,19,21.0
2020,6,12,20,20.39
2020,6,12,21,20.11
2020,6,12,22,19.86
2020,6,12,23,19.55
2020,6,13,0,18.91
2020,6,13,1,18.52
2020,6,13,2,18.25
2020,6,13,3,18.23
2020,6,13,4,17.84
2020,6,13,5,18.97
2020,6,13,6,19.85
2020,6,13,7,21.27
2020,6,13,8,22.91
2020,6,13,9,24.3
2020,6,13,10,25.06
2020,6,13,11,26.01
2020,6,13,12,26.96
2020,6,13,13,27.44
2020,6,13,14,27.62
2020,6,13,15,27.58
2020,6,13,16,26.86
2020,6,13,17,25.22
2020,6,13,18,23.78
2020,6,13,19,22.86
2020,6,13,20,22.25
2020,6,13,21,21.46
2020,6,13,22,20.6
2020,6,13,23,19.85
2020,6,14,0,19.19
2020,6,14,1,18.78
2020,6,14,2,18.61
2020,6,14,3,18.6
2020,6,14,4,18.7
2020,6,14,5,19.55
2020,6,14,6,20.64
2020,6,14,7,22.12
2020,6,14,8,23.44
2020,6,14,9,24.53
2020,6,14,10,25.31
2020,6,14,11,25.76
2020,6,14,12,25.65
2020,6,14,13,25.45
2020,6,14,14,25.63
2020,6,14,15,25.51
2020,6,14,16,25.01
2020,6,14,17,23.95
2020,6,14,18,22.45
2020,6,14,19,20.82
2020,6,14,20,19.8
2020,6,14,21,19.3
2020,6,14,22,18.93
2020,6,14,23,18.64
2020,6,15,0,18.37
2020,6,15,1,18.1
2020,6,15,2,17.93
2020,6,15,3,17.75
2020,6,15,4,17.56
2020,6,15,5,17.7
2020,6,15,6,18.18
2020,6,15,7,19.09
2020,6,15,8,20.65
2020,6,15,9,22.58
2020,6,15,10,24.12
2020,6,15,11,25.31
2020,6,15,12,26.2
2020,6,15,13,26.64
2020,6,15,14,26.7
2020,6,15,15,26.64
2020,6,15,16,26.24
2020,6,15,17,25.16
2020,6,15,18,23.7
2020,6,15,19,21.77
2020,6,15,20,19.87
2020,6,15,21,19.26
2020,6,15,22,18.47
2020,6,15,23,17.51
2020,6,16,0,16.8
2020,6,16,1,16.3
2020,6,16,2,16.14
2020,6,16,3,16.21
2020,6,16,4,16.43
2020,6,16,5,17.2
2020,6,16,6,19.01
2020,6,16,7,21.69
2020,6,16,8,23.26
2020,6,16,9,24.46
2020,6,16,10,25.17
2020,6,16,11,25.38
2020,6,16,12,25.07
2020,6,16,13,24.23
2020,6,16,14,23.47
2020,6,16,15,22.76
2020,6,16,16,21.97
2020,6,16,17,21.23
2020,6,16,18,20.4
2020,6,16,19,19.44
2020,6,16,20,18.81
2020,6,16,21,18.46
2020,6,16,22,17.98
2020,6,16,23,17.7
2020,6,17,0,17.46
2020,6,17,1,17.17
2020,6,17,2,16.9
2020,6,17,3,16.61
2020,6,17,4,16.2
2020,6,17,5,16.9
2020,6,17,6,18.23
2020,6,17,7,19.29
2020,6,17,8,20.48
2020,6,17,9,21.72
2020,6,17,10,22.16
2020,6,17,11,22.48
2020,6,17,12,23.03
2020,6,17,13,23.33
2020,6,17,14,23.65
2020,6,17,15,23.41
2020,6,17,16,23.08
2020,6,17,17,22.59
2020,6,17,18,21.68
2020,6,17,19,19.74
2020,6,17,20,18.04
2020,6,17,21,17.4
2020,6,17,22,16.92
2020,6,17,23,16.6
2020,6,18,0,16.27
2020,6,18,1,15.8
2020,6,18,2,15.35
2020,6,18,3,15.03
2020,6,18,4,15.12
2020,6,18,5,16.44
2020,6,18,6,17.31
2020,6,18,7,18.59
2020,6,18,8,19.65
2020,6,18,9,20.55
2020,6,18,10,21.16
2020,6,18,11,21.87
2020,6,18,12,22.57
2020,6,18,13,23.14
2020,6,18,14,23.5
2020,6,18,15,23.58
2020,6,18,16,23.44
2020,6,18,17,23.02
2020,6,18,18,22.12
2020,6,18,19,20.44
2020,6,18,20,19.37
2020,6,18,21,18.94
2020,6,18,22,18.58
2020,6,18,23,18.4
2020,6,19,0,17.79
2020,6,19,1,17.15
2020,6,19,2,16.48
2020,6,19,3,15.9
2020,6,19,4,15.55
2020,6,19,5,16.77
2020,6,19,6,18.08
2020,6,19,7,20.76
2020,6,19,8,23.27
2020,6,19,9,24.85
2020,6,19,10,26.02
2020,6,19,11,26.88
2020,6,19,12,27.4
2020,6,19,13,27.31
2020,6,19,14,27.28
2020,6,19,15,27.14
2020,6,19,16,26.89
2020,6,19,17,26.44
2020,6,19,18,25.26
2020,6,19,19,24.0
2020,6,19,20,22.6
2020,6,19,21,20.69
2020,6,19,22,19.23
2020,6,19,23,18.4
2020,6,20,0,17.91
2020,6,20,1,17.49
2020,6,20,2,16.99
2020,6,20,3,16.48
2020,6,20,4,16.39
2020,6,20,5,17.21
2020,6,20,6,18.22
2020,6,20,7,19.83
2020,6,20,8,21.36
2020,6,20,9,22.48
2020,6,20,10,23.19
2020,6,20,11,23.44
2020,6,20,12,23.49
2020,6,20,13,23.59
2020,6,20,14,23.63
2020,6,20,15,23.37
2020,6,20,16,22.87
2020,6,20,17,22.08
2020,6,20,18,20.98
2020,6,20,19,19.9
2020,6,20,20,19.27
2020,6,20,21,18.96
2020,6,20,22,18.66
2020,6,20,23,18.36
2020,6,21,0,18.01
2020,6,21,1,17.72
2020,6,21,2,17.39
2020,6,21,3,17.17
2020,6,21,4,17.09
2020,6,21,5,17.84
2020,6,21,6,18.76
2020,6,21,7,19.51
2020,6,21,8,20.48
2020,6,21,9,21.1
2020,6,21,10,21.65
2020,6,21,11,22.19
2020,6,21,12,22.74
2020,6,21,13,23.19
2020,6,21,14,23.45
2020,6,21,15,23.39
2020,6,21,16,22.99
2020,6,21,17,22.38
2020,6,21,18,21.5
2020,6,21,19,20.31
2020,6,21,20,18.65
2020,6,21,21,17.49
2020,6,21,22,16.92
2020,6,21,23,16.48
2020,6,22,0,15.98
2020,6,22,1,15.58
2020,6,22,2,15.4
2020,6,22,3,15.32
2020,6,22,4,15.64
2020,6,22,5,16.72
2020,6,22,6,17.53
2020,6,22,7,18.74
2020,6,22,8,20.72
2020,6,22,9,22.33
2020,6,22,10,23.08
2020,6,22,11,23.5
2020,6,22,12,24.09
2020,6,22,13,24.48
2020,6,22,14,24.69
2020,6,22,15,24.94
2020,6,22,16,24.86
2020,6,22,17,24.44
2020,6,22,18,23.94
2020,6,22,19,22.77
2020,6,22,20,21.79
2020,6,22,21,21.17
2020,6,22,22,20.62
2020,6,22,23,20.08
2020,6,23,0,19.21
2020,6,23,1,18.47
2020,6,23,2,17.95
2020,6,23,3,17.38
2020,6,23,4,16.86
2020,6,23,5,17.65
2020,6,23,6,18.6
2020,6,23,7,21.26
2020,6,23,8,23.0
2020,6,23,9,23.96
2020,6,23,10,24.44
2020,6,23,11,24.81
2020,6,23,12,25.2
2020,6,23,13,25.43
2020,6,23,14,25.54
2020,6,23,15,25.55
2020,6,23,16,25.39
2020,6,23,17,24.9
2020,6,23,18,24.27
2020,6,23,19,22.55
2020,6,23,20,21.2
2020,6,23,21,20.14
2020,6,23,22,19.07
2020,6,23,23,18.16
2020,6,24,0,17.53
2020,6,24,1,16.97
2020,6,24,2,16.43
2020,6,24,3,15.88
2020,6,24,4,15.68
2020,6,24,5,17.6
2020,6,24,6,19.28
2020,6,24,7,21.55
2020,6,24,8,23.08
2020,6,24,9,24.0
2020,6,24,10,24.62
2020,6,24,11,25.21
2020,6,24,12,25.67
2020,6,24,13,25.99
2020,6,24,14,25.97
2020,6,24,15,25.84
2020,6,24,16,25.43
2020,6,24,17,24.76
2020,6,24,18,23.53
2020,6,24,19,21.83
2020,6,24,20,20.78
2020,6,24,21,20.26
2020,6,24,22,19.84
2020,6,24,23,19.37
2020,6,25,0,18.69
2020,6,25,1,18.15
2020,6,25,2,17.75
2020,6,25,3,17.45
2020,6,25,4,17.44
2020,6,25,5,18.37
2020,6,25,6,19.05
2020,6,25,7,20.04
2020,6,25,8,21.4
2020,6,25,9,22.6
2020,6,25,10,23.54
2020,6,25,11,24.33
2020,6,25,12,25.14
2020,6,25,13,25.79
2020,6,25,14,26.22
2020,6,25,15,26.38
2020,6,25,16,26.44
2020,6,25,17,25.93
2020,6,25,18,24.81
2020,6,25,19,22.45
2020,6,25,20,20.84
2020,6,25,21,19.9
2020,6,25,22,19.12
2020,6,25,23,18.55
2020,6,26,0,18.08
2020,6,26,1,17.55
2020,6,26,2,16.87
2020,6,26,3,16.1
2020,6,26,4,15.48
2020,6,26,5,17.07
2020,6,26,6,18.69
2020,6,26,7,21.2
2020,6,26,8,24.13
2020,6,26,9,25.71
2020,6,26,10,26.73
2020,6,26,11,27.51
2020,6,26,12,28.07
2020,6,26,13,28.4
2020,6,26,14,28.48
2020,6,26,15,28.33
2020,6,26,16,27.97
2020,6,26,17,27.33
2020,6,26,18,26.0
2020,6,26,19,22.73
2020,6,26,20,20.78
2020,6,26,21,19.44
2020,6,26,22,18.19
2020,6,26,23,17.23
2020,6,27,0,16.46
2020,6,27,1,15.79
2020,6,27,2,15.24
2020,6,27,3,14.87
2020,6,27,4,14.91
2020,6,27,5,17.21
2020,6,27,6,19.65
2020,6,27,7,21.5
2020,6,27,8,24.9
2020,6,27,9,26.58
2020,6,27,10,27.62
2020,6,27,11,28.4
2020,6,27,12,28.92
2020,6,27,13,29.22
2020,6,27,14,29.24
2020,6,27,15,28.94
2020,6,27,16,28.36
2020,6,27,17,27.43
2020,6,27,18,25.82
2020,6,27,19,22.84
2020,6,27,20,21.04
2020,6,27,21,20.37
2020,6,27,22,20.12
2020,6,27,23,19.72
2020,6,28,0,19.4
2020,6,28,1,19.22
2020,6,28,2,19.03
2020,6,28,3,18.73
2020,6,28,4,18.48
2020,6,28,5,19.76
2020,6,28,6,20.95
2020,6,28,7,23.8
2020,6,28,8,26.44
2020,6,28,9,27.9
2020,6,28,10,28.9
2020,6,28,11,29.72
2020,6,28,12,30.25
2020,6,28,13,30.5
2020,6,28,14,30.44
2020,6,28,15,30.19
2020,6,28,16,29.74
2020,6,28,17,28.98
2020,6,28,18,27.92
2020,6,28,19,25.47
2020,6,28,20,23.62
2020,6,28,21,22.74
2020,6,28,22,22.01
2020,6,28,23,21.52
2020,6,29,0,21.03
2020,6,29,1,20.65
2020,6,29,2,20.33
2020,6,29,3,20.01
2020,6,29,4,19.82
2020,6,29,5,20.61
2020,6,29,6,21.52
2020,6,29,7,23.09
2020,6,29,8,24.9
2020,6,29,9,25.84
2020,6,29,10,26.58
2020,6,29,11,27.63
2020,6,29,12,28.87
2020,6,29,13,29.74
2020,6,29,14,30.26
2020,6,29,15,30.4
2020,6,29,16,30.3
2020,6,29,17,29.62
2020,6,29,18,28.67
2020,6,29,19,26.4
2020,6,29,20,25.26
2020,6,29,21,25.05
2020,6,29,22,25.01
2020,6,29,23,24.51
2020,6,30,0,23.65
2020,6,30,1,22.58
2020,6,30,2,21.69
2020,6,30,3,20.59
2020,6,30,4,19.7
2020,6,30,5,20.98
2020,6,30,6,22.56
2020,6,30,7,24.84
2020,6,30,8,26.39
2020,6,30,9,27.33
2020,6,30,10,27.9
2020,6,30,11,28.23
2020,6,30,12,28.17
2020,6,30,13,27.22
2020,6,30,14,26.42
2020,6,30,15,25.94
2020,6,30,16,25.42
2020,6,30,17,24.55
2020,6,30,18,23.53
2020,6,30,19,22.15
2020,6,30,20,20.77
2020,6,30,21,19.93
2020,6,30,22,19.14
2020,6,30,23,18.31
2020,7,1,0,17.81
2020,7,1,1,17.46
2020,7,1,2,17.22
2020,7,1,3,17.06
2020,7,1,4,17.14
2020,7,1,5,19.0
2020,7,1,6,21.19
2020,7,1,7,23.37
2020,7,1,8,24.58
2020,7,1,9,25.68
2020,7,1,10,26.62
2020,7,1,11,27.53
2020,7,1,12,28.24
2020,7,1,13,28.88
2020,7,1,14,29.23
2020,7,1,15,29.29
2020,7,1,16,29.02
2020,7,1,17,28.45
2020,7,1,18,27.62
2020,7,1,19,25.83
2020,7,1,20,24.24
2020,7,1,21,23.11
2020,7,1,22,22.14
2020,7,1,23,21.07
2020,7,2,0,20.03
2020,7,2,1,19.15
2020,7,2,2,18.47
2020,7,2,3,17.94
2020,7,2,4,17.73
2020,7,2,5,19.97
2020,7,2,6,22.03
2020,7,2,7,25.38
2020,7,2,8,27.63
2020,7,2,9,29.17
2020,7,2,10,30.45
2020,7,2,11,31.4
2020,7,2,12,32.12
2020,7,2,13,32.62
2020,7,2,14,32.78
2020,7,2,15,32.65
2020,7,2,16,32.2
2020,7,2,17,31.32
2020,7,2,18,29.8
2020,7,2,19,26.36
2020,7,2,20,24.25
2020,7,2,21,23.85
2020,7,2,22,23.26
2020,7,2,23,22.59
2020,7,3,0,21.42
2020,7,3,1,20.64
2020,7,3,2,20.01
2020,7,3,3,19.51
2020,7,3,4,19.3
2020,7,3,5,20.58
2020,7,3,6,22.47
2020,7,3,7,25.73
2020,7,3,8,28.19
2020,7,3,9,29.81
2020,7,3,10,31.02
2020,7,3,11,31.83
2020,7,3,12,32.47
2020,7,3,13,32.87
2020,7,3,14,33.08
2020,7,3,15,32.99
2020,7,3,16,32.64
2020,7,3,17,31.97
2020,7,3,18,30.46
2020,7,3,19,28.66
2020,7,3,20,28.06
2020,7,3,21,27.12
2020,7,3,22,25.58
2020,7,3,23,23.8
2020,7,4,0,22.29
2020,7,4,1,21.62
2020,7,4,2,21.03
2020,7,4,3,20.3
2020,7,4,4,20.03
2020,7,4,5,20.78
2020,7,4,6,21.86
2020,7,4,7,23.23
2020,7,4,8,24.96
2020,7,4,9,26.58
2020,7,4,10,27.76
2020,7,4,11,28.55
2020,7,4,12,28.84
2020,7,4,13,28.58
2020,7,4,14,28.12
2020,7,4,15,27.5
2020,7,4,16,26.65
2020,7,4,17,25.58
2020,7,4,18,24.37
2020,7,4,19,22.92
2020,7,4,20,21.55
2020,7,4,21,20.76
2020,7,4,22,20.23
2020,7,4,23,19.91
2020,7,5,0,19.61
2020,7,5,1,19.3
2020,7,5,2,19.03
2020,7,5,3,18.84
2020,7,5,4,18.76
2020,7,5,5,19.01
2020,7,5,6,19.65
2020,7,5,7,20.64
2020,7,5,8,22.02
2020,7,5,9,23.76
2020,7,5,10,25.55
2020,7,5,11,27.19
2020,7,5,12,28.26
2020,7,5,13,28.87
2020,7,5,14,29.19
2020,7,5,15,29.1
2020,7,5,16,28.63
2020,7,5,17,27.95
2020,7,5,18,26.96
2020,7,5,19,24.83
2020,7,5,20,23.04
2020,7,5,21,22.33
2020,7,5,22,21.49
2020,7,5,23,20.73
2020,7,6,0,19.98
2020,7,6,1,19.33
2020,7,6,2,18.74
2020,7,6,3,18.13
2020,7,6,4,17.67
2020,7,6,5,18.52
2020,7,6,6,20.83
2020,7,6,7,24.24
2020,7,6,8,26.12
2020,7,6,9,27.53
2020,7,6,10,28.71
2020,7,6,11,29.73
2020,7,6,12,30.57
2020,7,6,13,31.11
2020,7,6,14,31.35
2020,7,6,15,31.27
2020,7,6,16,30.9
2020,7,6,17,30.36
2020,7,6,18,29.46
2020,7,6,19,27.08
2020,7,6,20,25.2
2020,7,6,21,24.16
2020,7,6,22,23.26
2020,7,6,23,22.49
2020,7,7,0,21.76
2020,7,7,1,21.05
2020,7,7,2,20.28
2020,7,7,3,19.56
2020,7,7,4,19.13
2020,7,7,5,20.76
2020,7,7,6,22.45
2020,7,7,7,25.42
2020,7,7,8,27.04
2020,7,7,9,27.5
2020,7,7,10,27.4
2020,7,7,11,26.75
2020,7,7,12,25.31
2020,7,7,13,23.05
2020,7,7,14,21.08
2020,7,7,15,20.37
2020,7,7,16,19.98
2020,7,7,17,18.46
2020,7,7,18,16.66
2020,7,7,19,15.41
2020,7,7,20,14.66
2020,7,7,21,14.22
2020,7,7,22,13.87
2020,7,7,23,13.53
2020,7,8,0,13.31
2020,7,8,1,13.17
2020,7,8,2,12.98
2020,7,8,3,12.57
2020,7,8,4,12.01
2020,7,8,5,12.68
2020,7,8,6,14.73
2020,7,8,7,17.1
2020,7,8,8,18.76
2020,7,8,9,20.22
2020,7,8,10,21.55
2020,7,8,11,22.57
2020,7,8,12,23.26
2020,7,8,13,23.58
2020,7,8,14,23.66
2020,7,8,15,23.5
2020,7,8,16,22.99
2020,7,8,17,22.12
2020,7,8,18,20.81
2020,7,8,19,18.31
2020,7,8,20,16.12
2020,7,8,21,15.37
2020,7,8,22,14.81
2020,7,8,23,14.49
2020,7,9,0,14.23
2020,7,9,1,14.17
2020,7,9,2,14.48
2020,7,9,3,14.0
2020,7,9,4,13.59
2020,7,9,5,15.01
2020,7,9,6,17.27
2020,7,9,7,20.32
2020,7,9,8,22.15
2020,7,9,9,23.7
2020,7,9,10,25.08
2020,7,9,11,26.21
2020,7,9,12,27.09
2020,7,9,13,27.59
2020,7,9,14,27.71
2020,7,9,15,27.51
2020,7,9,16,27.01
2020,7,9,17,26.33
2020,7,9,18,25.23
2020,7,9,19,22.69
2020,7,9,20,20.7
2020,7,9,21,19.84
2020,7,9,22,18.82
2020,7,9,23,17.82
2020,7,10,0,17.12
2020,7,10,1,16.65
2020,7,10,2,16.55
2020,7,10,3,16.61
2020,7,10,4,16.61
2020,7,10,5,17.77
2020,7,10,6,19.83
2020,7,10,7,23.69
2020,7,10,8,25.9
2020,7,10,9,27.51
2020,7,10,10,28.86
2020,7,10,11,29.94
2020,7,10,12,30.76
2020,7,10,13,31.28
2020,7,10,14,31.49
2020,7,10,15,31.43
2020,7,10,16,31.08
2020,7,10,17,30.19
2020,7,10,18,28.73
2020,7,10,19,25.27
2020,7,10,20,22.94
2020,7,10,21,21.97
2020,7,10,22,21.09
2020,7,10,23,20.25
2020,7,11,0,19.4
2020,7,11,1,18.68
2020,7,11,2,18.08
2020,7,11,3,17.59
2020,7,11,4,17.29
2020,7,11,5,18.76
2020,7,11,6,20.69
2020,7,11,7,24.0
2020,7,11,8,26.9
2020,7,11,9,28.38
2020,7,11,10,29.44
2020,7,11,11,30.34
2020,7,11,12,31.04
2020,7,11,13,31.51
2020,7,11,14,31.69
2020,7,11,15,31.55
2020,7,11,16,31.04
2020,7,11,17,30.08
2020,7,11,18,28.35
2020,7,11,19,24.83
2020,7,11,20,22.85
2020,7,11,21,22.22
2020,7,11,22,21.59
2020,7,11,23,20.75
2020,7,12,0,19.9
2020,7,12,1,19.16
2020,7,12,2,18.5
2020,7,12,3,17.87
2020,7,12,4,17.54
2020,7,12,5,19.7
2020,7,12,6,21.75
2020,7,12,7,24.93
2020,7,12,8,27.79
2020,7,12,9,29.0
2020,7,12,10,30.01
2020,7,12,11,30.68
2020,7,12,12,31.01
2020,7,12,13,30.9
2020,7,12,14,30.44
2020,7,12,15,29.4
2020,7,12,16,26.89
2020,7,12,17,22.0
2020,7,12,18,16.06
2020,7,12,19,13.8
2020,7,12,20,13.23
2020,7,12,21,12.45
2020,7,12,22,11.69
2020,7,12,23,11.39
2020,7,13,0,11.23
2020,7,13,1,11.01
2020,7,13,2,10.76
2020,7,13,3,10.44
2020,7,13,4,10.15
2020,7,13,5,10.3
2020,7,13,6,11.06
2020,7,13,7,12.52
2020,7,13,8,14.35
2020,7,13,9,16.61
2020,7,13,10,18.76
2020,7,13,11,20.68
2020,7,13,12,22.12
2020,7,13,13,22.96
2020,7,13,14,22.96
2020,7,13,15,22.4
2020,7,13,16,21.51
2020,7,13,17,20.31
2020,7,13,18,19.13
2020,7,13,19,17.55
2020,7,13,20,15.96
2020,7,13,21,15.18
2020,7,13,22,14.9
2020,7,13,23,14.56
2020,7,14,0,14.08
2020,7,14,1,13.62
2020,7,14,2,13.02
2020,7,14,3,12.37
2020,7,14,4,11.79
2020,7,14,5,12.26
2020,7,14,6,14.23
2020,7,14,7,16.62
2020,7,14,8,18.37
2020,7,14,9,19.75
2020,7,14,10,20.76
2020,7,14,11,21.51
2020,7,14,12,22.0
2020,7,14,13,22.48
2020,7,14,14,22.73
2020,7,14,15,22.54
2020,7,14,16,22.05
2020,7,14,17,21.24
2020,7,14,18,20.17
2020,7,14,19,17.58
2020,7,14,20,15.57
2020,7,14,21,14.85
2020,7,14,22,14.25
2020,7,14,23,13.71
2020,7,15,0,13.45
2020,7,15,1,13.42
2020,7,15,2,13.06
2020,7,15,3,12.35
2020,7,15,4,11.69
2020,7,15,5,13.21
2020,7,15,6,15.56
2020,7,15,7,18.73
2020,7,15,8,20.76
2020,7,15,9,22.33
2020,7,15,10,23.66
2020,7,15,11,24.66
2020,7,15,12,25.62
2020,7,15,13,26.32
2020,7,15,14,26.6
2020,7,15,15,26.44
2020,7,15,16,25.94
2020,7,15,17,25.39
2020,7,15,18,24.37
2020,7,15,19,21.76
2020,7,15,20,20.07
2020,7,15,21,19.42
2020,7,15,22,18.78
2020,7,15,23,18.16
2020,7,16,0,17.66
2020,7,16,1,17.07
2020,7,16,2,16.7
2020,7,16,3,16.36
2020,7,16,4,16.12
2020,7,16,5,17.08
2020,7,16,6,18.55
2020,7,16,7,21.67
2020,7,16,8,24.47
2020,7,16,9,25.56
2020,7,16,10,24.8
2020,7,16,11,23.24
2020,7,16,12,22.33
2020,7,16,13,21.98
2020,7,16,14,21.83
2020,7,16,15,21.55
2020,7,16,16,21.22
2020,7,16,17,20.69
2020,7,16,18,20.04
2020,7,16,19,18.88
2020,7,16,20,17.83
2020,7,16,21,17.32
2020,7,16,22,16.85
2020,7,16,23,16.33
2020,7,17,0,16.08
2020,7,17,1,15.78
2020,7,17,2,15.51
2020,7,17,3,15.23
2020,7,17,4,14.77
2020,7,17,5,15.77
2020,7,17,6,17.49
2020,7,17,7,19.87
2020,7,17,8,22.26
2020,7,17,9,24.29
2020,7,17,10,25.76
2020,7,17,11,26.85
2020,7,17,12,27.33
2020,7,17,13,27.58
2020,7,17,14,27.63
2020,7,17,15,27.2
2020,7,17,16,26.63
2020,7,17,17,25.72
2020,7,17,18,24.75
2020,7,17,19,22.48
2020,7,17,20,20.83
2020,7,17,21,20.01
2020,7,17,22,19.21
2020,7,17,23,18.48
2020,7,18,0,17.85
2020,7,18,1,17.36
2020,7,18,2,16.99
2020,7,18,3,16.72
2020,7,18,4,16.56
2020,7,18,5,17.67
2020,7,18,6,18.83
2020,7,18,7,21.12
2020,7,18,8,23.98
2020,7,18,9,26.01
2020,7,18,10,27.6
2020,7,18,11,28.62
2020,7,18,12,28.98
2020,7,18,13,28.6
2020,7,18,14,28.12
2020,7,18,15,27.83
2020,7,18,16,27.53
2020,7,18,17,26.93
2020,7,18,18,25.09
2020,7,18,19,23.03
2020,7,18,20,21.95
2020,7,18,21,21.32
2020,7,18,22,20.64
2020,7,18,23,20.04
2020,7,19,0,19.58
2020,7,19,1,19.16
2020,7,19,2,18.77
2020,7,19,3,18.43
2020,7,19,4,18.12
2020,7,19,5,18.83
2020,7,19,6,19.57
2020,7,19,7,21.09
2020,7,19,8,22.87
2020,7,19,9,24.45
2020,7,19,10,25.67
2020,7,19,11,26.54
2020,7,19,12,26.91
2020,7,19,13,27.01
2020,7,19,14,26.82
2020,7,19,15,26.62
2020,7,19,16,26.22
2020,7,19,17,25.51
2020,7,19,18,24.26
2020,7,19,19,21.73
2020,7,19,20,20.35
2020,7,19,21,19.74
2020,7,19,22,19.19
2020,7,19,23,18.58
2020,7,20,0,17.67
2020,7,20,1,16.86
2020,7,20,2,16.15
2020,7,20,3,15.58
2020,7,20,4,15.39
2020,7,20,5,16.46
2020,7,20,6,18.0
2020,7,20,7,20.57
2020,7,20,8,23.11
2020,7,20,9,24.82
2020,7,20,10,25.82
2020,7,20,11,26.29
2020,7,20,12,26.27
2020,7,20,13,26.21
2020,7,20,14,25.96
2020,7,20,15,26.02
2020,7,20,16,25.62
2020,7,20,17,24.77
2020,7,20,18,23.32
2020,7,20,19,21.34
2020,7,20,20,20.01
2020,7,20,21,18.87
2020,7,20,22,17.91
2020,7,20,23,17.23
2020,7,21,0,16.74
2020,7,21,1,16.15
2020,7,21,2,15.75
2020,7,21,3,15.41
2020,7,21,4,15.11
2020,7,21,5,16.53
2020,7,21,6,18.55
2020,7,21,7,21.55
2020,7,21,8,23.83
2020,7,21,9,25.64
2020,7,21,10,27.03
2020,7,21,11,27.99
2020,7,21,12,28.62
2020,7,21,13,28.82
2020,7,21,14,28.73
2020,7,21,15,28.48
2020,7,21,16,27.94
2020,7,21,17,27.04
2020,7,21,18,25.69
2020,7,21,19,23.08
2020,7,21,20,21.36
2020,7,21,21,20.4
2020,7,21,22,19.42
2020,7,21,23,18.51
2020,7,22,0,17.76
2020,7,22,1,17.15
2020,7,22,2,16.67
2020,7,22,3,16.27
2020,7,22,4,15.93
2020,7,22,5,17.1
2020,7,22,6,19.21
2020,7,22,7,21.67
2020,7,22,8,23.17
2020,7,22,9,24.39
2020,7,22,10,25.68
2020,7,22,11,26.78
2020,7,22,12,27.55
2020,7,22,13,27.94
2020,7,22,14,27.91
2020,7,22,15,27.42
2020,7,22,16,26.35
2020,7,22,17,25.2
2020,7,22,18,23.98
2020,7,22,19,22.28
2020,7,22,20,21.15
2020,7,22,21,20.42
2020,7,22,22,19.82
2020,7,22,23,19.31
2020,7,23,0,18.92
2020,7,23,1,18.71
2020,7,23,2,18.31
2020,7,23,3,17.9
2020,7,23,4,17.51
2020,7,23,5,17.35
2020,7,23,6,18.44
2020,7,23,7,19.98
2020,7,23,8,21.4
2020,7,23,9,23.08
2020,7,23,10,24.49
2020,7,23,11,25.83
2020,7,23,12,26.15
2020,7,23,13,25.98
2020,7,23,14,25.72
2020,7,23,15,25.99
2020,7,23,16,26.26
2020,7,23,17,25.86
2020,7,23,18,25.11
