YEAR,MO,DY,HR,IRRADIATION
2020,11,29,22,0.0
2020,11,29,23,0.0
2020,11,30,0,0.0
2020,11,30,1,0.0
2020,11,30,2,0.0
2020,11,30,3,0.0
2020,11,30,4,0.0
2020,11,30,5,0.0
2020,11,30,6,0.0
2020,11,30,7,0.0
2020,11,30,8,40.65
2020,11,30,9,114.82
2020,11,30,10,177.42
2020,11,30,11,221.69
2020,11,30,12,212.83
2020,11,30,13,178.17
2020,11,30,14,151.38
2020,11,30,15,63.17
2020,11,30,16,12.55
2020,11,30,17,0.0
2020,11,30,18,0.0
2020,11,30,19,0.0
2020,11,30,20,0.0
2020,11,30,21,0.0
2020,11,30,22,0.0
2020,11,30,23,0.0
2020,12,1,0,0.0
2020,12,1,1,0.0
2020,12,1,2,0.0
2020,12,1,3,0.0
2020,12,1,4,0.0
2020,12,1,5,0.0
2020,12,1,6,0.0
2020,12,1,7,0.0
2020,12,1,8,80.38
2020,12,1,9,201.91
2020,12,1,10,293.8
2020,12,1,11,350.59
2020,12,1,12,366.24
2020,12,1,13,334.22
2020,12,1,14,248.46
2020,12,1,15,119.43
2020,12,1,16,12.17
2020,12,1,17,0.0
2020,12,1,18,0.0
2020,12,1,19,0.0
2020,12,1,20,0.0
2020,12,1,21,0.0
2020,12,1,22,0.0
2020,12,1,23,0.0
2020,12,2,0,0.0
2020,12,2,1,0.0
2020,12,2,2,0.0
2020,12,2,3,0.0
2020,12,2,4,0.0
2020,12,2,5,0.0
2020,12,2,6,0.0
2020,12,2,7,0.0
2020,12,2,8,71.66
2020,12,2,9,170.59
2020,12,2,10,260.66
2020,12,2,11,321.91
2020,12,2,12,318.58
2020,12,2,13,314.74
2020,12,2,14,240.45
2020,12,2,15,118.33
2020,12,2,16,15.07
2020,12,2,17,0.0
2020,12,2,18,0.0
2020,12,2,19,0.0
2020,12,2,20,0.0
2020,12,2,21,0.0
2020,12,2,22,0.0
2020,12,2,23,0.0
2020,12,3,0,0.0
2020,12,3,1,0.0
2020,12,3,2,0.0
2020,12,3,3,0.0
2020,12,3,4,0.0
2020,12,3,5,0.0
2020,12,3,6,0.0
2020,12,3,7,0.0
2020,12,3,8,62.53
2020,12,3,9,174.89
2020,12,3,10,266.72
2020,12,3,11,321.4
2020,12,3,12,336.27
2020,12,3,13,299.09
2020,12,3,14,217.9
2020,12,3,15,98.6
2020,12,3,16,11.55
2020,12,3,17,0.0
2020,12,3,18,0.0
2020,12,3,19,0.0
2020,12,3,20,0.0
2020,12,3,21,0.0
2020,12,3,22,0.0
2020,12,3,23,0.0
2020,12,4,0,0.0
2020,12,4,1,0.0
2020,12,4,2,0.0
2020,12,4,3,0.0
2020,12,4,4,0.0
2020,12,4,5,0.0
2020,12,4,6,0.0
2020,12,4,7,0.0
2020,12,4,8,63.83
2020,12,4,9,131.69
2020,12,4,10,192.33
2020,12,4,11,223.45
2020,12,4,12,229.33
2020,12,4,13,180.52
2020,12,4,14,125.82
2020,12,4,15,54.14
2020,12,4,16,10.71
2020,12,4,17,0.0
2020,12,4,18,0.0
2020,12,4,19,0.0
2020,12,4,20,0.0
2020,12,4,21,0.0
2020,12,4,22,0.0
2020,12,4,23,0.0
2020,12,5,0,0.0
2020,12,5,1,0.0
2020,12,5,2,0.0
2020,12,5,3,0.0
2020,12,5,4,0.0
2020,12,5,5,0.0
2020,12,5,6,0.0
2020,12,5,7,0.0
2020,12,5,8,32.77
2020,12,5,9,79.87
2020,12,5,10,135.7
2020,12,5,11,191.42
2020,12,5,12,169.69
2020,12,5,13,171.49
2020,12,5,14,114.74
2020,12,5,15,47.02
2020,12,5,16,10.17
2020,12,5,17,0.0
2020,12,5,18,0.0
2020,12,5,19,0.0
2020,12,5,20,0.0
2020,12,5,21,0.0
2020,12,5,22,0.0
2020,12,5,23,0.0
2020,12,6,0,0.0
2020,12,6,1,0.0
2020,12,6,2,0.0
2020,12,6,3,0.0
2020,12,6,4,0.0
2020,12,6,5,0.0
2020,12,6,6,0.0
2020,12,6,7,0.0
2020,12,6,8,52.28
2020,12,6,9,108.62
2020,12,6,10,141.83
2020,12,6,11,181.73
2020,12,6,12,45.88
2020,12,6,13,173.41
2020,12,6,14,145.91
2020,12,6,15,66.42
2020,12,6,16,10.01
2020,12,6,17,0.0
2020,12,6,18,0.0
2020,12,6,19,0.0
2020,12,6,20,0.0
2020,12,6,21,0.0
2020,12,6,22,0.0
2020,12,6,23,0.0
2020,12,7,0,0.0
2020,12,7,1,0.0
2020,12,7,2,0.0
2020,12,7,3,0.0
2020,12,7,4,0.0
2020,12,7,5,0.0
2020,12,7,6,0.0
2020,12,7,7,0.0
2020,12,7,8,37.83
2020,12,7,9,117.52
2020,12,7,10,192.77
2020,12,7,11,229.2
2020,12,7,12,257.82
2020,12,7,13,218.79
2020,12,7,14,149.59
2020,12,7,15,69.82
2020,12,7,16,10.48
2020,12,7,17,0.0
2020,12,7,18,0.0
2020,12,7,19,0.0
2020,12,7,20,0.0
2020,12,7,21,0.0
2020,12,7,22,0.0
2020,12,7,23,0.0
2020,12,8,0,0.0
2020,12,8,1,0.0
2020,12,8,2,0.0
2020,12,8,3,0.0
2020,12,8,4,0.0
2020,12,8,5,0.0
2020,12,8,6,0.0
2020,12,8,7,0.0
2020,12,8,8,28.51
2020,12,8,9,59.45
2020,12,8,10,105.37
2020,12,8,11,148.66
2020,12,8,12,122.78
2020,12,8,13,120.34
2020,12,8,14,95.76
2020,12,8,15,46.62
2020,12,8,16,10.62
2020,12,8,17,0.0
2020,12,8,18,0.0
2020,12,8,19,0.0
2020,12,8,20,0.0
2020,12,8,21,0.0
2020,12,8,22,0.0
2020,12,8,23,0.0
2020,12,9,0,0.0
2020,12,9,1,0.0
2020,12,9,2,0.0
2020,12,9,3,0.0
2020,12,9,4,0.0
2020,12,9,5,0.0
2020,12,9,6,0.0
2020,12,9,7,0.0
2020,12,9,8,49.61
2020,12,9,9,123.96
2020,12,9,10,180.69
2020,12,9,11,224.76
2020,12,9,12,265.38
2020,12,9,13,211.86
2020,12,9,14,145.13
2020,12,9,15,66.44
2020,12,9,16,8.39
2020,12,9,17,0.0
2020,12,9,18,0.0
2020,12,9,19,0.0
2020,12,9,20,0.0
2020,12,9,21,0.0
2020,12,9,22,0.0
2020,12,9,23,0.0
2020,12,10,0,0.0
2020,12,10,1,0.0
2020,12,10,2,0.0
2020,12,10,3,0.0
2020,12,10,4,0.0
2020,12,10,5,0.0
2020,12,10,6,0.0
2020,12,10,7,0.0
2020,12,10,8,26.78
2020,12,10,9,46.34
2020,12,10,10,122.87
2020,12,10,11,133.18
2020,12,10,12,175.91
2020,12,10,13,168.53
2020,12,10,14,118.1
2020,12,10,15,47.46
2020,12,10,16,8.16
2020,12,10,17,0.0
2020,12,10,18,0.0
2020,12,10,19,0.0
2020,12,10,20,0.0
2020,12,10,21,0.0
2020,12,10,22,0.0
2020,12,10,23,0.0
2020,12,11,0,0.0
2020,12,11,1,0.0
2020,12,11,2,0.0
2020,12,11,3,0.0
2020,12,11,4,0.0
2020,12,11,5,0.0
2020,12,11,6,0.0
2020,12,11,7,0.0
2020,12,11,8,27.38
2020,12,11,9,36.61
2020,12,11,10,37.3
2020,12,11,11,61.89
2020,12,11,12,85.15
2020,12,11,13,56.7
2020,12,11,14,48.66
2020,12,11,15,12.66
2020,12,11,16,9.16
2020,12,11,17,0.0
2020,12,11,18,0.0
2020,12,11,19,0.0
2020,12,11,20,0.0
2020,12,11,21,0.0
2020,12,11,22,0.0
2020,12,11,23,0.0
2020,12,12,0,0.0
2020,12,12,1,0.0
2020,12,12,2,0.0
2020,12,12,3,0.0
2020,12,12,4,0.0
2020,12,12,5,0.0
2020,12,12,6,0.0
2020,12,12,7,0.0
2020,12,12,8,32.45
2020,12,12,9,73.85
2020,12,12,10,116.68
2020,12,12,11,136.67
2020,12,12,12,139.5
2020,12,12,13,81.99
2020,12,12,14,82.85
2020,12,12,15,41.23
2020,12,12,16,7.84
2020,12,12,17,0.0
2020,12,12,18,0.0
2020,12,12,19,0.0
2020,12,12,20,0.0
2020,12,12,21,0.0
2020,12,12,22,0.0
2020,12,12,23,0.0
2020,12,13,0,0.0
2020,12,13,1,0.0
2020,12,13,2,0.0
2020,12,13,3,0.0
2020,12,13,4,0.0
2020,12,13,5,0.0
2020,12,13,6,0.0
2020,12,13,7,0.0
2020,12,13,8,27.88
2020,12,13,9,35.57
2020,12,13,10,82.62
2020,12,13,11,100.64
2020,12,13,12,126.55
2020,12,13,13,120.88
2020,12,13,14,79.75
2020,12,13,15,27.24
2020,12,13,16,10.05
2020,12,13,17,0.0
2020,12,13,18,0.0
2020,12,13,19,0.0
2020,12,13,20,0.0
2020,12,13,21,0.0
2020,12,13,22,0.0
2020,12,13,23,0.0
2020,12,14,0,0.0
2020,12,14,1,0.0
2020,12,14,2,0.0
2020,12,14,3,0.0
2020,12,14,4,0.0
2020,12,14,5,0.0
2020,12,14,6,0.0
2020,12,14,7,0.0
2020,12,14,8,32.88
2020,12,14,9,97.02
2020,12,14,10,140.5
2020,12,14,11,201.34
2020,12,14,12,185.77
2020,12,14,13,145.44
2020,12,14,14,104.8
2020,12,14,15,54.28
2020,12,14,16,9.0
2020,12,14,17,0.0
2020,12,14,18,0.0
2020,12,14,19,0.0
2020,12,14,20,0.0
2020,12,14,21,0.0
2020,12,14,22,0.0
2020,12,14,23,0.0
2020,12,15,0,0.0
2020,12,15,1,0.0
2020,12,15,2,0.0
2020,12,15,3,0.0
2020,12,15,4,0.0
2020,12,15,5,0.0
2020,12,15,6,0.0
2020,12,15,7,0.0
2020,12,15,8,30.4
2020,12,15,9,125.47
2020,12,15,10,154.91
2020,12,15,11,217.94
2020,12,15,12,218.26
2020,12,15,13,176.97
2020,12,15,14,142.48
2020,12,15,15,65.93
2020,12,15,16,8.61
2020,12,15,17,0.0
2020,12,15,18,0.0
2020,12,15,19,0.0
2020,12,15,20,0.0
2020,12,15,21,0.0
2020,12,15,22,0.0
2020,12,15,23,0.0
2020,12,16,0,0.0
2020,12,16,1,0.0
2020,12,16,2,0.0
2020,12,16,3,0.0
2020,12,16,4,0.0
2020,12,16,5,0.0
2020,12,16,6,0.0
2020,12,16,7,0.0
2020,12,16,8,30.62
2020,12,16,9,116.7
2020,12,16,10,179.28
2020,12,16,11,208.7
2020,12,16,12,232.7
2020,12,16,13,218.43
2020,12,16,14,167.75
2020,12,16,15,74.76
2020,12,16,16,11.0
2020,12,16,17,0.0
2020,12,16,18,0.0
2020,12,16,19,0.0
2020,12,16,20,0.0
2020,12,16,21,0.0
2020,12,16,22,0.0
2020,12,16,23,0.0
2020,12,17,0,0.0
2020,12,17,1,0.0
2020,12,17,2,0.0
2020,12,17,3,0.0
2020,12,17,4,0.0
2020,12,17,5,0.0
2020,12,17,6,0.0
2020,12,17,7,0.0
2020,12,17,8,30.19
2020,12,17,9,43.48
2020,12,17,10,112.17
2020,12,17,11,140.97
2020,12,17,12,134.61
2020,12,17,13,117.85
2020,12,17,14,100.48
2020,12,17,15,53.9
2020,12,17,16,10.37
2020,12,17,17,0.0
2020,12,17,18,0.0
2020,12,17,19,0.0
2020,12,17,20,0.0
2020,12,17,21,0.0
2020,12,17,22,0.0
2020,12,17,23,0.0
2020,12,18,0,0.0
2020,12,18,1,0.0
2020,12,18,2,0.0
2020,12,18,3,0.0
2020,12,18,4,0.0
2020,12,18,5,0.0
2020,12,18,6,0.0
2020,12,18,7,0.0
2020,12,18,8,27.16
2020,12,18,9,112.09
2020,12,18,10,123.63
2020,12,18,11,152.3
2020,12,18,12,189.34
2020,12,18,13,148.33
2020,12,18,14,121.66
2020,12,18,15,49.53
2020,12,18,16,10.11
2020,12,18,17,0.0
2020,12,18,18,0.0
2020,12,18,19,0.0
2020,12,18,20,0.0
2020,12,18,21,0.0
2020,12,18,22,0.0
2020,12,18,23,0.0
2020,12,19,0,0.0
2020,12,19,1,0.0
2020,12,19,2,0.0
2020,12,19,3,0.0
2020,12,19,4,0.0
2020,12,19,5,0.0
2020,12,19,6,0.0
2020,12,19,7,0.0
2020,12,19,8,29.72
2020,12,19,9,147.78
2020,12,19,10,132.55
2020,12,19,11,156.63
2020,12,19,12,174.65
2020,12,19,13,165.3
2020,12,19,14,107.68
2020,12,19,15,47.09
2020,12,19,16,10.75
2020,12,19,17,0.0
2020,12,19,18,0.0
2020,12,19,19,0.0
2020,12,19,20,0.0
2020,12,19,21,0.0
2020,12,19,22,0.0
2020,12,19,23,0.0
2020,12,20,0,0.0
2020,12,20,1,0.0
2020,12,20,2,0.0
2020,12,20,3,0.0
2020,12,20,4,0.0
2020,12,20,5,0.0
2020,12,20,6,0.0
2020,12,20,7,0.0
2020,12,20,8,18.59
2020,12,20,9,132.02
2020,12,20,10,97.53
2020,12,20,11,129.2
2020,12,20,12,183.71
2020,12,20,13,120.92
2020,12,20,14,76.16
2020,12,20,15,35.11
2020,12,20,16,10.23
2020,12,20,17,0.0
2020,12,20,18,0.0
2020,12,20,19,0.0
2020,12,20,20,0.0
2020,12,20,21,0.0
2020,12,20,22,0.0
2020,12,20,23,0.0
2020,12,21,0,0.0
2020,12,21,1,0.0
2020,12,21,2,0.0
2020,12,21,3,0.0
2020,12,21,4,0.0
2020,12,21,5,0.0
2020,12,21,6,0.0
2020,12,21,7,0.0
2020,12,21,8,27.06
2020,12,21,9,56.11
2020,12,21,10,108.4
2020,12,21,11,139.02
2020,12,21,12,159.8
2020,12,21,13,164.41
2020,12,21,14,89.86
2020,12,21,15,44.3
2020,12,21,16,12.39
2020,12,21,17,0.0
2020,12,21,18,0.0
2020,12,21,19,0.0
2020,12,21,20,0.0
2020,12,21,21,0.0
2020,12,21,22,0.0
2020,12,21,23,0.0
2020,12,22,0,0.0
2020,12,22,1,0.0
2020,12,22,2,0.0
2020,12,22,3,0.0
2020,12,22,4,0.0
2020,12,22,5,0.0
2020,12,22,6,0.0
2020,12,22,7,0.0
2020,12,22,8,21.55
2020,12,22,9,73.94
2020,12,22,10,131.07
2020,12,22,11,156.38
2020,12,22,12,190.07
2020,12,22,13,145.6
2020,12,22,14,122.36
2020,12,22,15,54.46
2020,12,22,16,12.59
2020,12,22,17,0.0
2020,12,22,18,0.0
2020,12,22,19,0.0
2020,12,22,20,0.0
2020,12,22,21,0.0
2020,12,22,22,0.0
2020,12,22,23,0.0
2020,12,23,0,0.0
2020,12,23,1,0.0
2020,12,23,2,0.0
2020,12,23,3,0.0
2020,12,23,4,0.0
2020,12,23,5,0.0
2020,12,23,6,0.0
2020,12,23,7,0.0
2020,12,23,8,28.14
2020,12,23,9,60.98
2020,12,23,10,106.81
2020,12,23,11,164.3
2020,12,23,12,178.79
2020,12,23,13,145.37
2020,12,23,14,102.19
2020,12,23,15,46.48
2020,12,23,16,11.66
2020,12,23,17,0.0
2020,12,23,18,0.0
2020,12,23,19,0.0
2020,12,23,20,0.0
2020,12,23,21,0.0
2020,12,23,22,0.0
2020,12,23,23,0.0
2020,12,24,0,0.0
2020,12,24,1,0.0
2020,12,24,2,0.0
2020,12,24,3,0.0
2020,12,24,4,0.0
2020,12,24,5,0.0
2020,12,24,6,0.0
2020,12,24,7,0.0
2020,12,24,8,29.09
2020,12,24,9,108.53
2020,12,24,10,187.98
2020,12,24,11,270.95
2020,12,24,12,246.01
2020,12,24,13,225.58
2020,12,24,14,145.96
2020,12,24,15,70.7
2020,12,24,16,10.68
2020,12,24,17,0.0
2020,12,24,18,0.0
2020,12,24,19,0.0
2020,12,24,20,0.0
2020,12,24,21,0.0
2020,12,24,22,0.0
2020,12,24,23,0.0
2020,12,25,0,0.0
2020,12,25,1,0.0
2020,12,25,2,0.0
2020,12,25,3,0.0
2020,12,25,4,0.0
2020,12,25,5,0.0
2020,12,25,6,0.0
2020,12,25,7,0.0
2020,12,25,8,20.52
2020,12,25,9,55.84
2020,12,25,10,58.11
2020,12,25,11,85.15
2020,12,25,12,126.5
2020,12,25,13,95.28
2020,12,25,14,60.91
2020,12,25,15,17.34
2020,12,25,16,10.11
2020,12,25,17,0.0
2020,12,25,18,0.0
2020,12,25,19,0.0
2020,12,25,20,0.0
2020,12,25,21,0.0
2020,12,25,22,0.0
2020,12,25,23,0.0
2020,12,26,0,0.0
2020,12,26,1,0.0
2020,12,26,2,0.0
2020,12,26,3,0.0
2020,12,26,4,0.0
2020,12,26,5,0.0
2020,12,26,6,0.0
2020,12,26,7,0.0
2020,12,26,8,16.3
2020,12,26,9,10.23
2020,12,26,10,28.58
2020,12,26,11,37.77
2020,12,26,12,105.91
2020,12,26,13,62.94
2020,12,26,14,49.52
2020,12,26,15,23.88
2020,12,26,16,9.54
2020,12,26,17,0.0
2020,12,26,18,0.0
2020,12,26,19,0.0
2020,12,26,20,0.0
2020,12,26,21,0.0
2020,12,26,22,0.0
2020,12,26,23,0.0
2020,12,27,0,0.0
2020,12,27,1,0.0
2020,12,27,2,0.0
2020,12,27,3,0.0
2020,12,27,4,0.0
2020,12,27,5,0.0
2020,12,27,6,0.0
2020,12,27,7,0.0
2020,12,27,8,22.95
2020,12,27,9,60.12
2020,12,27,10,131.95
2020,12,27,11,161.2
2020,12,27,12,168.09
2020,12,27,13,126.66
2020,12,27,14,64.45
2020,12,27,15,42.41
2020,12,27,16,12.01
2020,12,27,17,0.0
2020,12,27,18,0.0
2020,12,27,19,0.0
2020,12,27,20,0.0
2020,12,27,21,0.0
2020,12,27,22,0.0
2020,12,27,23,0.0
2020,12,28,0,0.0
2020,12,28,1,0.0
2020,12,28,2,0.0
2020,12,28,3,0.0
2020,12,28,4,0.0
2020,12,28,5,0.0
2020,12,28,6,0.0
2020,12,28,7,0.0
2020,12,28,8,28.41
2020,12,28,9,103.43
2020,12,28,10,171.8
2020,12,28,11,227.29
2020,12,28,12,235.65
2020,12,28,13,231.39
2020,12,28,14,167.05
2020,12,28,15,81.97
2020,12,28,16,15.6
2020,12,28,17,0.0
2020,12,28,18,0.0
2020,12,28,19,0.0
2020,12,28,20,0.0
2020,12,28,21,0.0
2020,12,28,22,0.0
2020,12,28,23,0.0
2020,12,29,0,0.0
2020,12,29,1,0.0
2020,12,29,2,0.0
2020,12,29,3,0.0
2020,12,29,4,0.0
2020,12,29,5,0.0
2020,12,29,6,0.0
2020,12,29,7,0.0
2020,12,29,8,23.52
2020,12,29,9,68.23
2020,12,29,10,117.13
2020,12,29,11,162.45
2020,12,29,12,241.62
2020,12,29,13,177.24
2020,12,29,14,132.91
2020,12,29,15,61.94
2020,12,29,16,14.26
2020,12,29,17,0.0
2020,12,29,18,0.0
2020,12,29,19,0.0
2020,12,29,20,0.0
2020,12,29,21,0.0
2020,12,29,22,0.0
2020,12,29,23,0.0
2020,12,30,0,0.0
2020,12,30,1,0.0
2020,12,30,2,0.0
2020,12,30,3,0.0
2020,12,30,4,0.0
2020,12,30,5,0.0
2020,12,30,6,0.0
2020,12,30,7,0.0
2020,12,30,8,22.23
2020,12,30,9,64.18
2020,12,30,10,126.77
2020,12,30,11,148.29
2020,12,30,12,208.9
2020,12,30,13,189.75
2020,12,30,14,156.7
2020,12,30,15,101.79
2020,12,30,16,18.91
2020,12,30,17,0.0
2020,12,30,18,0.0
2020,12,30,19,0.0
2020,12,30,20,0.0
2020,12,30,21,0.0
2020,12,30,22,0.0
2020,12,30,23,0.0
2020,12,31,0,0.0
2020,12,31,1,0.0
2020,12,31,2,0.0
2020,12,31,3,0.0
2020,12,31,4,0.0
2020,12,31,5,0.0
2020,12,31,6,0.0
2020,12,31,7,0.0
2020,12,31,8,26.55
2020,12,31,9,96.71
2020,12,31,10,226.65
2020,12,31,11,177.14
2020,12,31,12,207.14
2020,12,31,13,162.75
2020,12,31,14,128.84
2020,12,31,15,58.3
2020,12,31,16,14.94
2020,12,31,17,0.0
2020,12,31,18,0.0
2020,12,31,19,0.0
2020,12,31,20,0.0
2020,12,31,21,0.0
2020,12,31,22,0.0
2020,12,31,23,0.0
2021,1,1,0,0.0
2021,1,1,1,0.0
2021,1,1,2,0.0
2021,1,1,3,0.0
2021,1,1,4,0.0
2021,1,1,5,0.0
2021,1,1,6,0.0
2021,1,1,7,0.0
2021,1,1,8,25.26
2021,1,1,9,117.07
2021,1,1,10,179.13
2021,1,1,11,221.59
2021,1,1,12,272.48
2021,1,1,13,256.9
2021,1,1,14,246.77
2021,1,1,15,113.54
2021,1,1,16,23.39
2021,1,1,17,0.0
2021,1,1,18,0.0
2021,1,1,19,0.0
2021,1,1,20,0.0
2021,1,1,21,0.0
2021,1,1,22,0.0
2021,1,1,23,0.0
2021,1,2,0,0.0
2021,1,2,1,0.0
2021,1,2,2,0.0
2021,1,2,3,0.0
2021,1,2,4,0.0
2021,1,2,5,0.0
2021,1,2,6,0.0
2021,1,2,7,0.0
2021,1,2,8,36.02
2021,1,2,9,166.59
2021,1,2,10,283.53
2021,1,2,11,359.3
2021,1,2,12,384.41
2021,1,2,13,352.65
2021,1,2,14,273.91
2021,1,2,15,147.84
2021,1,2,16,27.9
2021,1,2,17,0.0
2021,1,2,18,0.0
2021,1,2,19,0.0
2021,1,2,20,0.0
2021,1,2,21,0.0
2021,1,2,22,0.0
2021,1,2,23,0.0
2021,1,3,0,0.0
2021,1,3,1,0.0
2021,1,3,2,0.0
2021,1,3,3,0.0
2021,1,3,4,0.0
2021,1,3,5,0.0
2021,1,3,6,0.0
2021,1,3,7,0.0
2021,1,3,8,18.55
2021,1,3,9,38.37
2021,1,3,10,48.73
2021,1,3,11,113.8
2021,1,3,12,122.12
2021,1,3,13,128.77
2021,1,3,14,86.2
2021,1,3,15,51.64
2021,1,3,16,18.45
2021,1,3,17,0.0
2021,1,3,18,0.0
2021,1,3,19,0.0
2021,1,3,20,0.0
2021,1,3,21,0.0
2021,1,3,22,0.0
2021,1,3,23,0.0
2021,1,4,0,0.0
2021,1,4,1,0.0
2021,1,4,2,0.0
2021,1,4,3,0.0
2021,1,4,4,0.0
2021,1,4,5,0.0
2021,1,4,6,0.0
2021,1,4,7,0.0
2021,1,4,8,24.08
2021,1,4,9,62.04
2021,1,4,10,118.66
2021,1,4,11,133.28
2021,1,4,12,160.8
2021,1,4,13,134.95
2021,1,4,14,122.62
2021,1,4,15,59.43
2021,1,4,16,17.59
2021,1,4,17,0.0
2021,1,4,18,0.0
2021,1,4,19,0.0
2021,1,4,20,0.0
2021,1,4,21,0.0
2021,1,4,22,0.0
2021,1,4,23,0.0
2021,1,5,0,0.0
2021,1,5,1,0.0
2021,1,5,2,0.0
2021,1,5,3,0.0
2021,1,5,4,0.0
2021,1,5,5,0.0
2021,1,5,6,0.0
2021,1,5,7,0.0
2021,1,5,8,19.69
2021,1,5,9,49.45
2021,1,5,10,59.48
2021,1,5,11,68.65
2021,1,5,12,121.13
2021,1,5,13,60.74
2021,1,5,14,37.47
2021,1,5,15,23.83
2021,1,5,16,14.55
2021,1,5,17,0.0
2021,1,5,18,0.0
2021,1,5,19,0.0
2021,1,5,20,0.0
2021,1,5,21,0.0
2021,1,5,22,0.0
2021,1,5,23,0.0
2021,1,6,0,0.0
2021,1,6,1,0.0
2021,1,6,2,0.0
2021,1,6,3,0.0
2021,1,6,4,0.0
2021,1,6,5,0.0
2021,1,6,6,0.0
2021,1,6,7,0.0
2021,1,6,8,30.59
2021,1,6,9,123.89
2021,1,6,10,220.62
2021,1,6,11,268.41
2021,1,6,12,261.02
2021,1,6,13,250.45
2021,1,6,14,203.92
2021,1,6,15,120.36
2021,1,6,16,22.6
2021,1,6,17,0.0
2021,1,6,18,0.0
2021,1,6,19,0.0
2021,1,6,20,0.0
2021,1,6,21,0.0
2021,1,6,22,0.0
2021,1,6,23,0.0
2021,1,7,0,0.0
2021,1,7,1,0.0
2021,1,7,2,0.0
2021,1,7,3,0.0
2021,1,7,4,0.0
2021,1,7,5,0.0
2021,1,7,6,0.0
2021,1,7,7,0.0
2021,1,7,8,21.77
2021,1,7,9,59.12
2021,1,7,10,96.62
2021,1,7,11,191.74
2021,1,7,12,212.65
2021,1,7,13,238.57
2021,1,7,14,183.74
2021,1,7,15,108.65
2021,1,7,16,26.16
2021,1,7,17,0.0
2021,1,7,18,0.0
2021,1,7,19,0.0
2021,1,7,20,0.0
2021,1,7,21,0.0
2021,1,7,22,0.0
2021,1,7,23,0.0
2021,1,8,0,0.0
2021,1,8,1,0.0
2021,1,8,2,0.0
2021,1,8,3,0.0
2021,1,8,4,0.0
2021,1,8,5,0.0
2021,1,8,6,0.0
2021,1,8,7,0.0
2021,1,8,8,18.52
2021,1,8,9,62.62
2021,1,8,10,65.09
2021,1,8,11,49.45
2021,1,8,12,47.52
2021,1,8,13,39.55
2021,1,8,14,59.68
2021,1,8,15,56.58
2021,1,8,16,15.23
2021,1,8,17,0.0
2021,1,8,18,0.0
2021,1,8,19,0.0
2021,1,8,20,0.0
2021,1,8,21,0.0
2021,1,8,22,0.0
2021,1,8,23,0.0
2021,1,9,0,0.0
2021,1,9,1,0.0
2021,1,9,2,0.0
2021,1,9,3,0.0
2021,1,9,4,0.0
2021,1,9,5,0.0
2021,1,9,6,0.0
2021,1,9,7,0.0
2021,1,9,8,28.03
2021,1,9,9,95.59
2021,1,9,10,155.14
2021,1,9,11,197.23
2021,1,9,12,225.05
2021,1,9,13,210.01
2021,1,9,14,162.43
2021,1,9,15,88.29
2021,1,9,16,24.82
2021,1,9,17,0.0
2021,1,9,18,0.0
2021,1,9,19,0.0
2021,1,9,20,0.0
2021,1,9,21,0.0
2021,1,9,22,0.0
2021,1,9,23,0.0
2021,1,10,0,0.0
2021,1,10,1,0.0
2021,1,10,2,0.0
2021,1,10,3,0.0
2021,1,10,4,0.0
2021,1,10,5,0.0
2021,1,10,6,0.0
2021,1,10,7,0.0
2021,1,10,8,27.22
2021,1,10,9,71.85
2021,1,10,10,109.54
2021,1,10,11,150.41
2021,1,10,12,191.62
2021,1,10,13,141.55
2021,1,10,14,115.04
2021,1,10,15,69.74
2021,1,10,16,19.32
2021,1,10,17,0.0
2021,1,10,18,0.0
2021,1,10,19,0.0
2021,1,10,20,0.0
2021,1,10,21,0.0
2021,1,10,22,0.0
2021,1,10,23,0.0
2021,1,11,0,0.0
2021,1,11,1,0.0
2021,1,11,2,0.0
2021,1,11,3,0.0
2021,1,11,4,0.0
2021,1,11,5,0.0
2021,1,11,6,0.0
2021,1,11,7,0.0
2021,1,11,8,26.03
2021,1,11,9,31.47
2021,1,11,10,57.74
2021,1,11,11,113.04
2021,1,11,12,119.11
2021,1,11,13,106.98
2021,1,11,14,93.13
2021,1,11,15,52.7
2021,1,11,16,27.63
2021,1,11,17,0.0
2021,1,11,18,0.0
2021,1,11,19,0.0
2021,1,11,20,0.0
2021,1,11,21,0.0
2021,1,11,22,0.0
2021,1,11,23,0.0
2021,1,12,0,0.0
2021,1,12,1,0.0
2021,1,12,2,0.0
2021,1,12,3,0.0
2021,1,12,4,0.0
2021,1,12,5,0.0
2021,1,12,6,0.0
2021,1,12,7,0.0
2021,1,12,8,29.86
2021,1,12,9,78.4
2021,1,12,10,86.14
2021,1,12,11,122.0
2021,1,12,12,155.95
2021,1,12,13,119.84
2021,1,12,14,92.51
2021,1,12,15,42.09
2021,1,12,16,19.99
2021,1,12,17,0.0
2021,1,12,18,0.0
2021,1,12,19,0.0
2021,1,12,20,0.0
2021,1,12,21,0.0
2021,1,12,22,0.0
2021,1,12,23,0.0
2021,1,13,0,0.0
2021,1,13,1,0.0
2021,1,13,2,0.0
2021,1,13,3,0.0
2021,1,13,4,0.0
2021,1,13,5,0.0
2021,1,13,6,0.0
2021,1,13,7,0.0
2021,1,13,8,25.38
2021,1,13,9,72.17
2021,1,13,10,94.99
2021,1,13,11,133.36
2021,1,13,12,140.31
2021,1,13,13,132.77
2021,1,13,14,84.95
2021,1,13,15,57.18
2021,1,13,16,27.8
